COUNTY,Main ID,s_LCOE,d_LCOE,util
Marsabit,1389,0.3126791778265201,0.5333290829564253,15.588288417355145
Isiolo,1390,0.3652013757803523,0.5337541327857446,15.53790300866933
Isiolo,1391,0.31517218050668777,0.5338025782407902,15.588088933857938
Isiolo,1392,0.3145937434569271,0.5336927952512481,15.641883632626296
Isiolo,1393,0.3128943466002282,0.533367770062019,15.594688168581145
Marsabit,1394,0.3219380038725428,0.5347094342436112,14.830542992368196
Marsabit,1395,0.29871225508332294,0.5300607849753485,15.89284402081653
Marsabit,1396,0.29674037074366844,0.5293919376783531,15.894874435427495
Marsabit,1397,0.2864022256769535,0.5272753276573154,16.539052788477708
Marsabit,1398,0.3144162570388944,0.5336648979833825,15.51229924797956
Marsabit,1399,0.3106617986942469,0.5328807895108291,15.637049322320234
Marsabit,1400,0.31711467101086266,0.5339938058824396,15.222166512165192
Marsabit,1401,0.31971567527690853,0.5344819438138595,15.073382177326309
Taita Taveta,1402,0.7249847581021829,0.6083647895609342,5.896170685320849
Taita Taveta,1403,0.6767279404463022,0.5990707053358527,6.066162766876298
Taita Taveta,1407,0.6707723352379115,0.5979236778461242,5.666015023432984
Taita Taveta,1408,0.7530912267677888,0.6137779912542275,4.986053239470748
Taita Taveta,1409,,,
Kitui,1418,0.48796419357998666,0.5649604437606008,8.643404915006334
Kitui,1419,0.45542817973162997,0.5588147619738589,9.079684485605794
Kitui,1420,0.45559584896078503,0.5588034777010773,8.950024822650951
Kitui,1421,0.4670084008664323,0.5608958936036926,8.75044957470564
Kitui,1424,0.5352373007552238,0.5738812289998244,7.748287501433767
Kitui,1425,0.5302910139302304,0.5728835546367428,7.853376161518158
Kitui,1427,0.45504071952114167,0.5585552473585933,9.185404192243267
Kitui,1428,0.44526613064502935,0.5568387682524162,9.384313066964143
Kitui,1429,0.41341974170647705,0.5513251351227537,10.415236411077137
Kitui,1431,0.43309606415920554,0.5543693605572053,9.531572889642813
Kitui,1432,0.43002399199476676,0.5537472810355072,9.458641734549637
Taita Taveta,1436,0.662349943434876,0.5963015564009791,6.337437271231098
Taita Taveta,1437,0.7193305075844009,0.6072758018676986,6.009183167401358
Taita Taveta,1438,0.7152532165791111,0.6064905307318446,5.738253495559058
Taita Taveta,1441,0.6447230939685111,0.5929066905245869,5.916006793803421
Taita Taveta,1442,0.6425425846478091,0.5924867325110957,6.047517185605339
Taita Taveta,1443,0.6701835597591096,0.5978102818711001,5.808613782105668
Makueni,1445,0.47579055018574457,0.562284497004675,8.787612594614417
Kitui,1452,0.4899548654263433,0.5653031408330425,8.50629449571147
Kitui,1453,0.4715750238189023,0.5618314187686081,8.694272711746494
Kitui,1454,0.4376757874536483,0.5554549629600188,9.199099544201758
Kitui,1455,0.45064764971641624,0.5578484900098938,8.939233363760021
Kitui,1457,0.5030226106449173,0.5676792986243047,8.195201865281444
Kitui,1458,0.5138014274284133,0.5696666023463263,8.065711013918332
Kitui,1459,0.4817139295960628,0.5637077837409753,8.607780175148365
Marsabit,1460,0.24417703719897044,0.5186444935770989,18.972558570950937
Marsabit,1461,0.2914160611947542,0.5262478287664037,15.36461688974482
Marsabit,1462,0.30063203298778196,0.5278595651456182,14.63455577878258
Marsabit,1463,0.323270620174108,0.5317350780222029,13.275527160640426
Marsabit,1464,0.2766974858209479,0.5252895688164182,17.217130103491563
